Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
243,Ryde,Sacramento Valley,2/20/2016,051,2.16, ,0.00, ,163, ,1.0, ,16.4, ,5.0, ,10.0, ,99, ,55, ,82, ,7.0, ,2.2, ,193.0, ,12.6, 
243,Ryde,Sacramento Valley,2/21/2016,052,2.42, ,0.00, ,187, ,1.0, ,18.6, ,2.2, ,9.6, ,99, ,55, ,83, ,6.9, ,1.4, ,124.2, ,12.0, 
243,Ryde,Sacramento Valley,2/22/2016,053,3.15, ,0.00, ,191, ,0.9, ,20.7, ,2.9, ,10.8, ,99, ,37, ,71, ,5.7, ,2.5, ,217.6, ,11.9, 
243,Ryde,Sacramento Valley,2/23/2016,054,2.50, ,0.00, ,192, ,0.9, ,21.1, ,1.8, ,10.4, ,96, ,44, ,74, ,6.1, ,1.0, ,87.2, ,11.7, 
243,Ryde,Sacramento Valley,2/24/2016,055,2.49, ,0.00, ,184, ,1.1, ,21.5, ,3.3, ,11.7, ,98, ,54, ,82, ,8.7, ,1.1, ,91.8, ,11.8, 
243,Ryde,Sacramento Valley,2/25/2016,056,2.44, ,0.00, ,176, ,1.2, ,24.8,Y,5.4, ,13.2, ,99, ,46, ,79, ,9.6, ,1.0, ,84.2, ,12.2, 
243,Ryde,Sacramento Valley,2/26/2016,057,2.35, ,0.00, ,157, ,1.3, ,20.9, ,5.8, ,13.3, ,99, ,59, ,83, ,10.5, ,2.2, ,190.4, ,12.6, 
243,Ryde,Sacramento Valley,2/27/2016,058,2.64, ,0.00, ,183, ,1.2, ,19.5, ,7.9, ,13.3, ,98, ,60, ,81, ,10.1, ,2.0, ,176.6, ,13.1, 
243,Ryde,Sacramento Valley,2/28/2016,059,1.74, ,0.00, ,131, ,1.2, ,19.1, ,5.8, ,11.8, ,98, ,62, ,87, ,9.8, ,1.4, ,119.2, ,12.9, 
243,Ryde,Sacramento Valley,2/29/2016,060,2.92, ,0.20, ,200, ,1.2, ,22.3, ,5.5, ,13.1, ,99, ,45, ,76, ,9.1, ,1.4, ,119.7, ,12.9, 
243,Ryde,Sacramento Valley,3/1/2016,061,3.27, ,0.00, ,199, ,1.2, ,22.2, ,6.8, ,14.5, ,97, ,35, ,73, ,9.6, ,2.3, ,195.6, ,13.2, 
243,Ryde,Sacramento Valley,3/2/2016,062,2.30, ,0.10, ,164, ,1.4,Y,22.4, ,7.1, ,13.9, ,99, ,59, ,87,Y,11.7,Y,1.8, ,158.8, ,13.7, 
243,Ryde,Sacramento Valley,3/3/2016,063,1.40, ,0.00, ,112, ,1.5,Y,19.3, ,10.0, ,15.0, ,97, ,73, ,86,Y,12.8,Y,1.3, ,109.0, ,14.2,Y
243,Ryde,Sacramento Valley,3/4/2016,064,0.83, ,15.30, ,79, ,1.7,R,19.5, ,12.6,Y,16.0, ,99, ,79, ,,R,,I,2.1, ,177.6, ,14.8,Y
243,Ryde,Sacramento Valley,3/5/2016,065,0.52, ,37.20, ,49, ,1.6,R,18.1, ,12.6,Y,15.7, ,96, ,83, ,,R,,I,5.7,Y,492.5,Y,15.1,Y
243,Ryde,Sacramento Valley,3/6/2016,066,1.82, ,12.90, ,124, ,1.1, ,16.6, ,7.5, ,12.4, ,95, ,59, ,78, ,8.6, ,3.2, ,272.6, ,14.8,Y
243,Ryde,Sacramento Valley,3/7/2016,067,1.18, ,7.40, ,104, ,1.0, ,13.4, ,5.9, ,9.4, ,95, ,75, ,89, ,7.6, ,3.0, ,259.9, ,14.1, 
243,Ryde,Sacramento Valley,3/8/2016,068,1.83, ,0.00, ,144, ,1.0, ,15.0, ,3.7, ,9.9, ,92, ,61, ,79, ,6.5, ,1.8, ,156.3, ,13.1, 
243,Ryde,Sacramento Valley,3/9/2016,069,1.59, ,0.00, ,114, ,1.3, ,19.0, ,7.5, ,13.3, ,97, ,66, ,85, ,10.9, ,2.0, ,169.3, ,13.2, 
243,Ryde,Sacramento Valley,3/10/2016,070,0.37, ,6.60, ,44, ,1.4, ,16.8, ,11.5, ,14.0, ,97, ,80, ,90, ,12.3, ,2.3, ,201.9, ,13.7, 
243,Ryde,Sacramento Valley,3/11/2016,071,0.82, ,8.10, ,64, ,1.2, ,14.7, ,10.5, ,11.8, ,98, ,66, ,88, ,9.8, ,3.6, ,306.8, ,13.7, 
243,Ryde,Sacramento Valley,3/12/2016,072,1.14, ,10.30, ,81, ,1.2, ,15.2, ,8.6, ,12.0, ,98, ,66, ,84, ,9.4, ,3.4, ,295.5, ,13.3, 
243,Ryde,Sacramento Valley,3/13/2016,073,0.47, ,18.90, ,55, ,1.4, ,14.0, ,10.8, ,12.5, ,97, ,88, ,94, ,11.5, ,5.1, ,442.0, ,13.2, 
243,Ryde,Sacramento Valley,3/14/2016,074,3.43, ,0.00, ,229, ,1.1, ,17.4, ,7.6, ,12.7, ,94, ,55, ,77, ,8.6, ,3.2, ,275.2, ,13.4, 
243,Ryde,Sacramento Valley,3/15/2016,075,3.50, ,0.00, ,239, ,1.0, ,19.3, ,5.6, ,11.8, ,96, ,47, ,72, ,6.9, ,2.2, ,191.1, ,13.5, 
243,Ryde,Sacramento Valley,3/16/2016,076,3.61, ,0.00, ,241, ,1.1, ,21.7, ,4.8, ,12.8, ,96, ,48, ,74, ,8.2, ,1.8, ,151.3, ,13.3, 
243,Ryde,Sacramento Valley,3/17/2016,077,3.50, ,0.00, ,243, ,1.2, ,24.3, ,4.8, ,14.3, ,99, ,44, ,76, ,10.2, ,1.2, ,105.4, ,13.5, 
243,Ryde,Sacramento Valley,3/18/2016,078,3.58, ,0.00, ,243, ,1.3, ,22.8, ,7.0, ,14.1, ,98, ,52, ,81, ,10.8, ,2.2, ,187.3, ,13.8, 
243,Ryde,Sacramento Valley,3/19/2016,079,3.40, ,0.00, ,224, ,1.4, ,22.0, ,8.0, ,14.6, ,95, ,63, ,82, ,11.6, ,2.6, ,226.5, ,14.2, 
243,Ryde,Sacramento Valley,3/20/2016,080,1.83, ,1.20, ,133, ,1.4, ,20.1, ,8.7, ,14.5, ,97, ,65, ,85, ,12.1, ,2.4, ,203.5, ,14.5, 
243,Ryde,Sacramento Valley,3/21/2016,081,2.11, ,0.20, ,125, ,1.2, ,20.2, ,8.5, ,13.0, ,94, ,59, ,80, ,9.6, ,3.0, ,262.0, ,14.6, 
243,Ryde,Sacramento Valley,3/22/2016,082,3.59, ,0.00, ,258, ,1.0, ,18.1, ,6.1, ,11.5, ,94, ,43, ,70, ,6.3, ,2.0, ,171.8, ,14.2, 
243,Ryde,Sacramento Valley,3/23/2016,083,3.94, ,0.00, ,255, ,1.0, ,20.5, ,4.8, ,12.6, ,93, ,42, ,70, ,7.1, ,2.4, ,208.1, ,13.9, 
243,Ryde,Sacramento Valley,3/24/2016,084,3.84, ,0.00, ,248, ,1.2, ,22.5, ,5.4, ,13.8, ,98, ,42, ,74, ,9.3, ,1.7, ,144.9, ,13.9, 
243,Ryde,Sacramento Valley,3/25/2016,085,4.25, ,0.00, ,255, ,1.2, ,23.3, ,9.6, ,15.1, ,95, ,35, ,70, ,9.7, ,2.6, ,227.4, ,14.4, 
243,Ryde,Sacramento Valley,3/26/2016,086,4.68, ,0.00, ,251, ,1.1, ,24.1, ,9.2, ,16.3, ,86, ,29, ,57, ,7.8, ,2.9, ,247.4, ,14.7, 
243,Ryde,Sacramento Valley,3/27/2016,087,4.16, ,0.00, ,247, ,1.2, ,21.1, ,10.8, ,15.3, ,91, ,52, ,71, ,10.1, ,3.1, ,271.6, ,15.1, 
243,Ryde,Sacramento Valley,3/28/2016,088,4.16, ,0.00, ,236, ,0.8, ,17.5, ,5.8, ,11.0, ,86, ,35, ,59, ,3.4, ,3.6, ,314.2, ,15.0, 
243,Ryde,Sacramento Valley,3/29/2016,089,4.19, ,0.00, ,265, ,0.7, ,19.2, ,3.9, ,11.5, ,77, ,29, ,53, ,2.2, ,2.4, ,210.0, ,14.3, 
243,Ryde,Sacramento Valley,3/30/2016,090,4.24, ,0.00, ,269, ,1.0, ,21.5, ,4.1, ,12.7, ,89, ,37, ,68, ,6.9, ,2.6, ,221.7, ,14.0, 
243,Ryde,Sacramento Valley,3/31/2016,091,4.50, ,0.00, ,271, ,1.2, ,22.2, ,8.4, ,14.3, ,92, ,49, ,71, ,9.1, ,3.4, ,291.4, ,14.4, 
243,Ryde,Sacramento Valley,4/1/2016,092,4.25, ,0.00, ,271, ,1.2, ,22.4, ,6.4, ,14.4, ,92, ,49, ,71, ,9.3, ,2.3, ,198.0, ,14.7, 
243,Ryde,Sacramento Valley,4/2/2016,093,3.97, ,0.00, ,267, ,1.3, ,24.6, ,7.8, ,15.3, ,95, ,47, ,75, ,10.9, ,1.6, ,134.8, ,15.0, 
243,Ryde,Sacramento Valley,4/3/2016,094,4.38, ,0.00, ,260, ,1.2, ,23.6, ,9.0, ,14.8, ,95, ,38, ,72, ,9.8, ,2.9, ,248.2, ,15.3, 
243,Ryde,Sacramento Valley,4/4/2016,095,4.65, ,0.00, ,280, ,1.3, ,24.9, ,11.1, ,16.4, ,92, ,48, ,71, ,11.1, ,2.7, ,236.3, ,15.5, 
243,Ryde,Sacramento Valley,4/5/2016,096,5.84, ,0.00, ,285, ,1.0, ,27.5, ,10.3, ,18.1, ,86, ,26, ,47, ,6.6, ,3.2, ,274.1, ,15.8, 
243,Ryde,Sacramento Valley,4/6/2016,097,5.11, ,0.00, ,279, ,1.3, ,30.4,Y,7.4, ,18.9, ,95, ,28, ,60, ,10.9, ,1.6, ,138.2, ,16.0, 
243,Ryde,Sacramento Valley,4/7/2016,098,4.91, ,0.00, ,224, ,1.3, ,23.9, ,10.8, ,16.7, ,93, ,39, ,66, ,10.4, ,4.4, ,379.7, ,16.2, 
243,Ryde,Sacramento Valley,4/8/2016,099,3.73, ,2.20, ,212, ,1.5,Y,22.5, ,11.5, ,16.4, ,92, ,60, ,78,Y,12.5,Y,3.3, ,288.9, ,16.2, 
243,Ryde,Sacramento Valley,4/9/2016,100,0.43, ,11.50, ,58, ,1.5,Y,16.7, ,13.7,Y,14.7, ,97, ,85, ,92,Y,13.5,Y,2.8, ,237.6, ,16.4, 
243,Ryde,Sacramento Valley,4/10/2016,101,1.82, ,2.80, ,134, ,1.4, ,17.9, ,12.4, ,14.3, ,97, ,72, ,86, ,12.0, ,2.5, ,212.4, ,16.3, 
243,Ryde,Sacramento Valley,4/11/2016,102,2.96, ,0.00, ,197, ,1.4, ,20.9, ,11.9, ,15.8, ,92, ,62, ,76, ,11.6, ,1.9, ,166.1, ,16.3, 
243,Ryde,Sacramento Valley,4/12/2016,103,4.10, ,0.00, ,244, ,1.3, ,20.1, ,10.3, ,14.6, ,96, ,59, ,77, ,10.7, ,2.9, ,253.9, ,16.4, 
243,Ryde,Sacramento Valley,4/13/2016,104,5.01, ,0.00, ,290, ,1.1, ,21.2, ,8.4, ,14.7, ,86, ,44, ,63, ,7.8, ,3.2, ,278.0, ,16.3, 
243,Ryde,Sacramento Valley,4/14/2016,105,4.70, ,1.10, ,274, ,1.0, ,19.5, ,7.1, ,13.3, ,94, ,46, ,67, ,7.4, ,3.4, ,296.1, ,16.3, 
243,Ryde,Sacramento Valley,4/15/2016,106,6.51, ,0.00, ,306, ,0.8, ,23.1, ,5.2, ,14.3, ,92, ,27, ,50, ,3.9, ,4.4, ,380.7, ,15.8, 
243,Ryde,Sacramento Valley,4/16/2016,107,5.53, ,0.00, ,305, ,1.0, ,28.0, ,7.4, ,17.3, ,89, ,25, ,50, ,6.8, ,2.3, ,196.9, ,15.8, 
243,Ryde,Sacramento Valley,4/17/2016,108,5.06, ,0.00, ,303, ,1.3, ,29.2, ,5.8, ,18.2, ,97, ,31, ,61, ,10.6, ,1.2, ,101.8, ,16.1, 
243,Ryde,Sacramento Valley,4/18/2016,109,5.33, ,0.00, ,300, ,1.3, ,30.9,Y,9.6, ,19.5, ,92, ,27, ,57, ,10.9, ,1.4, ,122.9, ,16.5, 
243,Ryde,Sacramento Valley,4/19/2016,110,5.26, ,0.00, ,275, ,1.1, ,29.9, ,8.7, ,18.4, ,88, ,24, ,54, ,8.9, ,1.8, ,158.9, ,16.8, 
243,Ryde,Sacramento Valley,4/20/2016,111,5.71, ,0.00, ,304, ,1.0, ,25.7, ,8.4, ,17.6, ,91, ,26, ,51, ,7.4, ,2.6, ,222.1, ,16.8, 
243,Ryde,Sacramento Valley,4/21/2016,112,4.15, ,0.00, ,230, ,1.4, ,23.3, ,11.3, ,17.0, ,95, ,56, ,74, ,12.3, ,3.2, ,275.4, ,17.0, 
243,Ryde,Sacramento Valley,4/22/2016,113,2.87, ,9.10, ,162, ,1.2, ,18.2, ,9.5, ,14.3, ,94, ,53, ,76, ,10.1, ,3.9, ,340.3, ,16.9, 
243,Ryde,Sacramento Valley,4/23/2016,114,4.81, ,0.00, ,308, ,1.1, ,21.7, ,5.6, ,14.0, ,97, ,39, ,69, ,8.4, ,2.3, ,201.3, ,16.2, 
243,Ryde,Sacramento Valley,4/24/2016,115,5.17, ,0.00, ,271, ,1.1, ,23.0, ,8.0, ,15.3, ,88, ,47, ,66, ,9.0, ,3.7, ,320.6, ,16.4, 
243,Ryde,Sacramento Valley,4/25/2016,116,6.29, ,0.00, ,321, ,0.8, ,21.6, ,5.3, ,13.6, ,84, ,23, ,49, ,3.2, ,4.1, ,354.8, ,16.1, 
243,Ryde,Sacramento Valley,4/26/2016,117,5.38, ,0.00, ,124, ,1.0, ,21.9, ,11.6, ,15.7, ,85, ,31, ,54, ,6.6, ,3.9, ,335.8, ,16.1, 
243,Ryde,Sacramento Valley,4/27/2016,118,4.90, ,1.90, ,265, ,1.1, ,20.7, ,10.0, ,14.2, ,88, ,46, ,66, ,7.9, ,4.1, ,357.4, ,16.0, 
243,Ryde,Sacramento Valley,4/28/2016,119,6.79, ,0.00, ,324, ,1.1, ,26.3, ,8.2, ,17.2, ,89, ,24, ,54, ,7.8, ,4.1, ,357.8, ,16.2, 
243,Ryde,Sacramento Valley,4/29/2016,120,6.03, ,0.00, ,303, ,1.2, ,24.4, ,10.8, ,17.1, ,84, ,38, ,60, ,9.2, ,3.8, ,331.1, ,16.8, 
243,Ryde,Sacramento Valley,4/30/2016,121,8.81, ,0.00, ,326, ,0.9, ,27.8, ,12.0, ,19.7, ,81, ,23, ,38, ,5.1, ,6.1, ,529.8, ,17.0, 
243,Ryde,Sacramento Valley,5/1/2016,122,5.89, ,0.00, ,321, ,1.1, ,29.5, ,7.9, ,19.4, ,81, ,21, ,47, ,7.7, ,1.8, ,151.7, ,17.3, 
243,Ryde,Sacramento Valley,5/2/2016,123,5.88, ,0.00, ,317, ,1.2, ,27.7, ,9.4, ,18.2, ,93, ,31, ,59, ,10.2, ,2.5, ,212.4, ,18.0, 
243,Ryde,Sacramento Valley,5/3/2016,124,4.52, ,0.00, ,243, ,1.4, ,27.5, ,10.7, ,19.0, ,92, ,42, ,62, ,11.6, ,2.1, ,183.9, ,18.4, 
243,Ryde,Sacramento Valley,5/4/2016,125,5.41, ,0.00, ,241, ,1.3, ,24.0, ,13.8, ,17.8, ,80, ,40, ,62, ,10.4, ,4.6, ,398.5, ,18.7, 
243,Ryde,Sacramento Valley,5/5/2016,126,2.22, ,0.10, ,131, ,1.3, ,18.3, ,11.9, ,15.4, ,94, ,63, ,75, ,11.0, ,3.0, ,258.4, ,18.2, 
243,Ryde,Sacramento Valley,5/6/2016,127,0.94, ,1.30, ,85, ,1.4, ,17.4, ,11.8, ,14.2, ,93, ,74, ,86, ,12.0, ,1.6, ,142.4, ,17.7, 
243,Ryde,Sacramento Valley,5/7/2016,128,1.56, ,0.90, ,120, ,1.4, ,16.9, ,12.3, ,14.6, ,93, ,78, ,85, ,12.1, ,2.5, ,216.8, ,17.4, 
243,Ryde,Sacramento Valley,5/8/2016,129,2.74, ,0.00, ,170, ,1.5, ,22.6, ,11.2, ,16.2, ,95, ,60, ,79, ,12.6, ,2.6, ,224.8, ,17.4, 
243,Ryde,Sacramento Valley,5/9/2016,130,5.20, ,0.00, ,307, ,1.4, ,23.7, ,10.8, ,16.5, ,93, ,52, ,74, ,11.8, ,2.6, ,221.0, ,17.8, 
243,Ryde,Sacramento Valley,5/10/2016,131,6.34, ,0.00, ,332, ,1.4, ,30.2, ,8.4, ,19.0, ,97, ,28, ,64, ,12.0, ,2.9, ,252.8, ,18.3, 
243,Ryde,Sacramento Valley,5/11/2016,132,6.32, ,0.00, ,335, ,1.3, ,29.2, ,11.5, ,19.7, ,89, ,32, ,57, ,11.0, ,2.9, ,249.5, ,18.9, 
243,Ryde,Sacramento Valley,5/12/2016,133,6.39, ,0.00, ,326, ,1.4, ,29.4, ,10.8, ,18.6, ,90, ,37, ,64, ,11.6, ,3.5, ,305.1, ,19.2, 
243,Ryde,Sacramento Valley,5/13/2016,134,6.59, ,0.00, ,329, ,1.2, ,23.3, ,12.0, ,16.6, ,87, ,48, ,65, ,10.1, ,5.4, ,467.5, ,19.2, 
243,Ryde,Sacramento Valley,5/14/2016,135,6.70, ,0.00, ,332, ,1.3, ,23.9, ,11.4, ,17.3, ,84, ,49, ,66, ,10.8, ,5.6, ,487.0, ,18.9, 
243,Ryde,Sacramento Valley,5/15/2016,136,6.61, ,0.00, ,333, ,1.4, ,26.8, ,10.9, ,18.9, ,92, ,40, ,62, ,11.4, ,3.7, ,322.4, ,19.1, 
243,Ryde,Sacramento Valley,5/16/2016,137,7.53, ,0.00, ,339, ,1.3, ,30.3, ,12.8, ,21.0, ,87, ,21, ,50, ,10.3, ,4.1, ,355.9, ,19.4, 
243,Ryde,Sacramento Valley,5/17/2016,138,8.52, ,0.00, ,345, ,1.2, ,33.1, ,14.2, ,23.7, ,73, ,21, ,41, ,9.6, ,4.1, ,350.2, ,19.7, 
243,Ryde,Sacramento Valley,5/18/2016,139,7.31, ,0.00, ,331, ,1.3, ,34.4, ,13.7, ,24.3, ,80, ,25, ,43, ,10.9, ,2.6, ,225.8, ,20.1, 
243,Ryde,Sacramento Valley,5/19/2016,140,7.40, ,0.00, ,324, ,1.1, ,25.6, ,13.6, ,19.0, ,68, ,32, ,50, ,8.2, ,5.3, ,454.1, ,20.4, 
243,Ryde,Sacramento Valley,5/20/2016,141,6.28, ,0.00, ,313, ,0.9, ,20.2, ,10.5, ,14.6, ,78, ,40, ,55, ,5.6, ,5.2, ,446.4, ,19.7, 
243,Ryde,Sacramento Valley,5/21/2016,142,4.35, ,0.00, ,237, ,1.1, ,20.6, ,9.6, ,14.5, ,83, ,43, ,63, ,7.7, ,3.4, ,292.6, ,18.9, 
243,Ryde,Sacramento Valley,5/22/2016,143,5.54, ,0.00, ,302, ,1.1, ,21.3, ,9.3, ,14.8, ,91, ,41, ,64, ,8.1, ,3.4, ,290.4, ,18.6, 
243,Ryde,Sacramento Valley,5/23/2016,144,5.81, ,0.00, ,317, ,1.1, ,24.4, ,8.6, ,16.2, ,91, ,36, ,62, ,9.0, ,3.0, ,263.3, ,18.6, 
243,Ryde,Sacramento Valley,5/24/2016,145,5.72, ,0.00, ,321, ,1.3, ,22.3, ,10.5, ,16.2, ,90, ,51, ,70, ,10.8, ,3.6, ,307.8, ,18.6, 
243,Ryde,Sacramento Valley,5/25/2016,146,6.14, ,0.00, ,334, ,1.4, ,23.6, ,10.8, ,17.0, ,92, ,52, ,71, ,11.6, ,4.0, ,342.3, ,19.0, 
243,Ryde,Sacramento Valley,5/26/2016,147,6.46, ,0.00, ,341, ,1.4, ,27.4, ,10.3, ,18.3, ,90, ,41, ,64, ,11.5, ,3.0, ,257.4, ,19.2, 
243,Ryde,Sacramento Valley,5/27/2016,148,6.54, ,0.00, ,342, ,1.3, ,30.2, ,9.7, ,20.5, ,91, ,27, ,55, ,11.1, ,2.1, ,180.1, ,19.5, 
243,Ryde,Sacramento Valley,5/28/2016,149,7.37, ,0.00, ,331, ,1.1, ,30.9, ,14.3, ,22.8, ,75, ,25, ,41, ,8.9, ,3.0, ,254.9, ,20.1, 
243,Ryde,Sacramento Valley,5/29/2016,150,7.40, ,0.00, ,345, ,1.3, ,30.7, ,11.7, ,21.1, ,79, ,31, ,53, ,11.1, ,3.4, ,293.8, ,20.3, 
243,Ryde,Sacramento Valley,5/30/2016,151,7.26, ,0.00, ,343, ,1.4, ,33.8, ,11.4, ,22.7, ,85, ,28, ,51, ,11.9, ,2.7, ,236.9, ,20.6, 
243,Ryde,Sacramento Valley,5/31/2016,152,7.48, ,0.00, ,348, ,1.5, ,36.1,Y,13.7, ,24.7, ,76, ,25, ,47, ,12.7, ,2.3, ,199.4, ,21.1, 
243,Ryde,Sacramento Valley,6/1/2016,153,7.67, ,0.00, ,350, ,1.4, ,33.9, ,13.3, ,23.2, ,84, ,21, ,48, ,11.5, ,2.7, ,234.7, ,21.5, 
243,Ryde,Sacramento Valley,6/2/2016,154,6.97, ,0.00, ,352, ,1.5, ,34.7, ,10.3, ,22.8, ,93, ,28, ,54, ,13.1, ,2.1, ,184.2, ,21.5, 
243,Ryde,Sacramento Valley,6/3/2016,155,7.50, ,0.00, ,343, ,1.3, ,37.9,Y,12.1, ,25.8,Y,84, ,19, ,40,Y,11.2,Y,1.9,Y,160.1,Y,21.9, 
243,Ryde,Sacramento Valley,6/4/2016,156,4.71, ,0.00, ,205, ,1.4, ,34.1, ,14.3, ,24.1, ,84, ,26, ,47, ,12.1, ,2.0,Y,172.8,Y,22.0, 
243,Ryde,Sacramento Valley,6/5/2016,157,7.98, ,0.00, ,349, ,1.3, ,35.2, ,12.0, ,23.8, ,82, ,15, ,43, ,10.4, ,3.5, ,298.2, ,21.9, 
243,Ryde,Sacramento Valley,6/6/2016,158,7.53, ,0.00, ,338, ,1.5, ,30.7, ,14.9, ,21.2, ,84, ,38, ,59, ,12.8, ,4.8, ,416.4, ,21.9, 
243,Ryde,Sacramento Valley,6/7/2016,159,6.80, ,0.00, ,337, ,1.6, ,28.6, ,14.4, ,19.5, ,88, ,46, ,69, ,13.6, ,5.3, ,460.4, ,21.7, 
243,Ryde,Sacramento Valley,6/8/2016,160,7.23, ,0.00, ,332, ,1.4, ,26.1, ,13.9, ,19.0, ,87, ,39, ,63, ,11.8, ,5.3, ,459.4, ,21.4, 
243,Ryde,Sacramento Valley,6/9/2016,161,6.67, ,0.00, ,350, ,1.4, ,26.4, ,13.0, ,19.1, ,86, ,42, ,62, ,11.7, ,4.0, ,344.0, ,21.2, 
243,Ryde,Sacramento Valley,6/10/2016,162,7.65, ,0.00, ,360, ,1.1, ,26.9, ,10.5, ,19.4, ,84, ,22, ,50, ,8.6, ,3.9, ,339.5, ,21.2, 
243,Ryde,Sacramento Valley,6/11/2016,163,7.46, ,0.00, ,340, ,1.1, ,31.0, ,9.5, ,21.0, ,90, ,20, ,42, ,7.7, ,3.0, ,262.1, ,20.9, 
243,Ryde,Sacramento Valley,6/12/2016,164,7.91, ,0.00, ,341, ,1.3, ,29.2, ,14.7, ,21.3, ,75, ,29, ,50, ,10.4, ,4.8, ,418.7, ,21.1, 
243,Ryde,Sacramento Valley,6/13/2016,165,7.25, ,0.00, ,349, ,1.3, ,27.4, ,12.8, ,19.0, ,85, ,35, ,57, ,10.3, ,4.6, ,398.1, ,21.1, 
243,Ryde,Sacramento Valley,6/14/2016,166,6.92, ,0.00, ,317, ,1.0, ,24.4, ,12.6, ,17.8, ,71, ,29, ,49, ,6.9, ,4.4, ,380.0, ,20.8, 
243,Ryde,Sacramento Valley,6/15/2016,167,6.89, ,0.00, ,342, ,0.9, ,22.2, ,11.3, ,16.0, ,75, ,35, ,52, ,6.1, ,5.1, ,437.6, ,20.3, 
243,Ryde,Sacramento Valley,6/16/2016,168,5.94, ,0.00, ,329, ,1.2, ,25.5, ,9.8, ,17.7, ,91, ,39, ,60, ,9.8, ,2.3, ,197.8, ,20.1, 
243,Ryde,Sacramento Valley,6/17/2016,169,5.26, ,0.00, ,263, ,1.4, ,25.8, ,11.3, ,18.9, ,93, ,47, ,66, ,12.3, ,3.1, ,263.5, ,20.5, 
243,Ryde,Sacramento Valley,6/18/2016,170,6.96, ,0.00, ,347, ,1.2, ,26.9, ,11.1, ,19.9, ,76, ,28, ,50, ,9.2, ,2.8, ,238.3, ,20.8, 
243,Ryde,Sacramento Valley,6/19/2016,171,7.36, ,0.00, ,348, ,1.1, ,32.6, ,8.8,Y,21.7, ,87, ,24, ,42, ,8.2, ,2.2, ,186.9, ,20.8, 
243,Ryde,Sacramento Valley,6/20/2016,172,7.91, ,0.00, ,348, ,1.0, ,34.5, ,9.9, ,23.2, ,82, ,15, ,36, ,7.3, ,2.5, ,216.8, ,21.2, 
243,Ryde,Sacramento Valley,6/21/2016,173,7.57, ,0.00, ,352, ,1.2, ,36.0, ,10.6, ,23.7, ,81, ,17, ,40, ,9.4, ,2.0, ,176.1, ,21.4, 
243,Ryde,Sacramento Valley,6/22/2016,174,7.97, ,0.00, ,357, ,1.2, ,31.7, ,11.4, ,22.0, ,76, ,26, ,44, ,9.2, ,3.2, ,274.8, ,21.6, 
243,Ryde,Sacramento Valley,6/23/2016,175,8.22, ,0.00, ,353, ,1.2, ,31.7, ,14.8, ,22.4, ,64, ,26, ,43, ,9.2, ,4.1, ,352.9, ,21.6, 
243,Ryde,Sacramento Valley,6/24/2016,176,7.57, ,0.00, ,355, ,1.3, ,32.8, ,14.6, ,22.8, ,79, ,21, ,48, ,11.0, ,3.3, ,288.0, ,21.8, 
243,Ryde,Sacramento Valley,6/25/2016,177,8.22, ,0.00, ,355, ,1.2, ,36.3, ,13.2, ,25.2, ,80, ,21, ,39, ,10.1, ,2.8, ,238.4, ,22.0, 
243,Ryde,Sacramento Valley,6/26/2016,178,7.88, ,0.00, ,347, ,1.4, ,37.7, ,12.7, ,25.5, ,84, ,21, ,42, ,11.7, ,2.1, ,178.9, ,22.4, 
243,Ryde,Sacramento Valley,6/27/2016,179,8.22, ,0.00, ,349, ,1.4, ,38.9, ,15.8, ,27.2, ,68, ,18, ,38, ,11.6, ,2.4, ,211.4, ,22.9, 
243,Ryde,Sacramento Valley,6/28/2016,180,8.23, ,0.00, ,345, ,1.3, ,38.5, ,16.5, ,26.4, ,69, ,20, ,39, ,11.4, ,2.5, ,215.6, ,23.2, 
243,Ryde,Sacramento Valley,6/29/2016,181,7.85, ,0.00, ,355, ,1.3, ,34.0, ,12.6, ,23.0, ,84, ,27, ,48, ,11.2, ,2.9, ,251.9, ,23.2, 
243,Ryde,Sacramento Valley,6/30/2016,182,7.69, ,0.00, ,348, ,1.4, ,36.9, ,10.2, ,24.1, ,92, ,25, ,48, ,12.3, ,2.5, ,215.3, ,22.9, 
243,Ryde,Sacramento Valley,7/1/2016,183,7.78, ,0.00, ,342, ,1.5, ,33.9, ,15.2, ,24.0, ,77, ,29, ,49, ,12.5, ,2.7, ,230.3, ,23.3, 
243,Ryde,Sacramento Valley,7/2/2016,184,7.95, ,0.00, ,346, ,1.4, ,30.6, ,14.1, ,21.7, ,79, ,32, ,52, ,11.5, ,4.2, ,360.0, ,23.2, 
243,Ryde,Sacramento Valley,7/3/2016,185,8.04, ,0.00, ,348, ,1.3, ,31.7, ,13.6, ,21.8, ,81, ,23, ,48, ,10.3, ,4.1, ,354.3, ,22.9, 
243,Ryde,Sacramento Valley,7/4/2016,186,7.59, ,0.00, ,345, ,1.4, ,29.3, ,13.5, ,20.3, ,82, ,37, ,57, ,11.6, ,4.8, ,412.5, ,22.7, 
